Date,Open,High,Low,Close,Volume,Adj Close
1989-07-13,305.48,306.19,304.59,305.49,307640000,152.74
1989-07-12,304.41,306.20,303.51,305.48,321100000,152.74
1989-07-11,302.88,305.98,302.88,304.41,343180000,152.21
1989-07-10,300.84,302.88,300.79,302.88,263740000,151.44
1989-07-07,297.59,301.82,296.91,300.79,332860000,150.40
1989-07-06,297.14,297.93,296.47,297.59,280900000,148.79
1989-07-05,296.13,297.81,294.14,297.14,255420000,148.57
1989-07-03,295.00,296.32,294.31,296.13,137740000,148.07
1989-06-30,296.95,297.20,291.88,294.88,340980000,147.44
1989-06-29,302.51,302.52,296.68,296.95,334200000,148.48
1989-06-28,304.64,304.65,300.90,302.51,316940000,151.26
1989-06-27,302.53,305.58,302.47,304.64,342180000,152.32
1989-06-26,302.63,303.97,302.08,302.53,287200000,151.26
1989-06-23,298.16,303.46,298.16,303.46,397440000,151.73
1989-06-22,297.44,298.46,296.94,298.16,353020000,149.08
1989-06-21,298.44,299.00,296.33,297.44,337660000,148.72
1989-06-20,298.96,300.06,298.13,298.44,335300000,149.22
1989-06-19,298.24,298.98,297.39,298.98,261440000,149.49
1989-06-16,296.33,298.29,295.10,298.24,489020000,149.12
1989-06-15,299.84,299.84,295.30,296.39,358960000,148.20
1989-06-14,300.02,301.09,298.56,299.84,341080000,149.92
1989-06-13,301.99,301.99,299.06,300.02,329740000,150.01
1989-06-12,302.32,302.33,299.30,301.99,302920000,150.99
1989-06-09,302.57,303.52,300.90,302.32,346480000,151.16
1989-06-08,303.41,303.75,302.03,302.57,424620000,151.29
1989-06-07,301.75,303.87,301.73,303.41,427420000,151.71
1989-06-06,299.78,302.17,298.88,301.75,375140000,150.88
1989-06-05,303.28,303.45,299.74,299.78,326840000,149.89
1989-06-02,299.96,303.32,299.96,303.28,458280000,151.64
1989-06-01,298.35,300.61,298.03,299.96,446320000,149.98
1989-05-31,297.53,299.49,296.88,298.35,325060000,149.18
1989-05-30,300.04,301.09,296.17,297.53,303560000,148.76
1989-05-26,297.73,300.04,297.68,300.04,286240000,150.02
1989-05-25,298.05,298.53,297.21,297.73,308940000,148.87
1989-05-24,297.62,298.43,296.66,298.05,357200000,149.02
1989-05-23,301.55,301.56,297.40,297.62,375380000,148.81
1989-05-22,301.04,302.88,300.00,301.55,370020000,150.77
1989-05-19,297.65,301.04,297.65,301.04,484820000,150.52
1989-05-18,296.91,298.28,295.96,297.65,354960000,148.82
1989-05-17,294.78,297.56,294.56,296.91,382420000,148.46
1989-05-16,295.60,295.70,294.56,294.78,346200000,147.39
1989-05-15,293.41,295.60,293.25,295.60,358700000,147.80
1989-05-12,286.67,293.41,286.67,293.41,442980000,146.71
1989-05-11,285.81,287.08,285.76,286.67,303240000,143.34
1989-05-10,285.05,286.32,284.77,285.81,292000000,142.90
1989-05-09,285.72,286.82,283.88,285.05,300180000,142.52
1989-05-08,287.13,287.13,284.18,285.72,270260000,142.86
1989-05-05,288.20,290.41,286.36,287.13,361620000,143.57
1989-05-04,288.73,288.84,287.63,288.20,306260000,144.10
1989-05-03,289.10,289.32,287.97,288.73,343380000,144.37
1989-05-02,290.18,291.71,289.09,289.10,345120000,144.55
1989-05-01,291.09,291.09,288.82,290.16,276100000,145.08
1989-04-28,291.22,291.53,290.08,291.09,316780000,145.54
1989-04-27,289.20,292.38,289.20,291.22,382340000,145.61
1989-04-26,289.06,289.56,288.03,289.20,292180000,144.60
1989-04-25,291.06,292.16,289.01,289.02,330860000,144.51
1989-04-24,292.23,292.23,290.09,291.06,284200000,145.53
1989-04-21,287.86,292.23,287.86,292.23,374620000,146.12
1989-04-20,288.76,289.76,286.14,287.86,351940000,143.93
1989-04-19,288.16,289.55,287.37,288.76,383020000,144.38
1989-04-18,282.99,288.27,282.99,288.16,417300000,144.08
1989-04-17,282.48,283.47,281.89,282.99,257080000,141.49
1989-04-14,277.05,282.52,277.05,282.48,339560000,141.24
1989-04-13,279.28,279.28,276.84,277.05,283180000,138.52
1989-04-12,279.14,280.37,279.11,279.28,330400000,139.64
1989-04-11,277.95,279.39,277.82,279.14,293660000,139.57
1989-04-10,278.20,279.02,277.71,277.94,247980000,138.97
1989-04-07,276.27,278.62,275.30,278.20,313900000,139.10
1989-04-06,277.45,277.47,275.67,276.27,293060000,138.13
1989-04-05,276.63,277.79,276.49,277.45,331760000,138.73
1989-04-04,277.50,277.50,275.66,276.63,321360000,138.32
1989-04-03,276.59,278.38,276.25,277.47,329320000,138.74
1989-03-31,274.94,277.07,274.94,276.59,341920000,138.29
1989-03-30,275.04,276.33,273.96,274.94,319900000,137.47
1989-03-29,274.58,275.75,274.16,275.04,288480000,137.52
1989-03-28,273.80,275.50,273.80,274.58,292840000,137.29
1989-03-27,272.27,273.80,271.20,273.80,225920000,136.90
1989-03-23,274.12,275.05,271.92,272.27,307500000,136.13
1989-03-22,275.15,275.42,273.27,274.12,293140000,137.06
1989-03-21,274.27,276.50,274.27,275.15,284020000,137.57
1989-03-20,278.00,278.00,273.04,274.27,302520000,137.13
1989-03-17,284.75,284.75,275.60,278.00,485800000,139.00
1989-03-16,281.09,284.80,281.07,284.75,392080000,142.38
1989-03-15,279.72,281.29,279.72,281.09,334140000,140.54
1989-03-14,279.87,280.98,279.17,279.72,279940000,139.86
1989-03-13,276.98,280.83,276.96,279.87,280920000,139.93
1989-03-10,278.36,278.36,275.65,276.98,293660000,138.49
1989-03-09,278.62,279.29,278.27,278.36,286320000,139.18
1989-03-08,278.37,280.23,277.96,278.62,335240000,139.31
1989-03-07,279.37,279.85,277.95,278.37,345000000,139.18
1989-03-06,276.07,279.34,276.07,279.30,337760000,139.65
1989-03-03,275.03,276.07,274.38,276.07,303580000,138.04
1989-03-02,272.29,275.47,272.29,275.03,323960000,137.51
1989-03-01,274.04,275.59,271.42,272.29,354420000,136.15
1989-02-28,273.33,274.80,272.89,274.04,294860000,137.02
1989-02-27,272.04,273.78,271.39,273.33,279800000,136.66
1989-02-24,277.17,277.17,272.04,272.04,321360000,136.02
1989-02-23,276.30,277.17,275.14,277.17,300740000,138.59
1989-02-22,281.66,281.66,276.23,276.30,326280000,138.15
1989-02-21,282.39,282.69,280.69,281.66,283900000,140.83
1989-02-17,281.09,283.25,280.65,282.39,319040000,141.20
1989-02-16,280.90,281.34,280.14,281.09,354900000,140.54
1989-02-15,277.65,280.95,277.20,280.90,308440000,140.45
1989-02-14,279.02,280.85,277.26,277.65,301220000,138.82
1989-02-13,278.27,279.74,277.11,279.02,287040000,139.51
1989-02-10,282.47,282.47,278.22,278.27,347120000,139.13
1989-02-09,285.05,285.23,281.26,282.47,448440000,141.24
1989-02-08,286.35,287.50,284.70,285.05,378840000,142.52
1989-02-07,282.77,287.40,282.44,286.35,434520000,143.18
1989-02-06,283.65,283.84,281.65,282.77,301960000,141.38
1989-02-03,283.99,284.82,283.06,283.65,345960000,141.82
1989-02-02,284.68,285.39,282.95,283.99,366860000,141.99
1989-02-01,284.88,285.98,283.60,284.68,431280000,142.34
1989-01-31,281.81,284.88,280.39,284.88,388100000,142.44
1989-01-30,280.70,282.06,280.36,281.81,335660000,140.90
1989-01-27,277.64,282.94,277.64,280.70,509740000,140.35
1989-01-26,274.72,278.71,273.79,277.64,424500000,138.82
1989-01-25,274.16,274.72,273.53,274.72,367220000,137.36
1989-01-24,269.92,274.16,269.90,274.16,379240000,137.08
1989-01-23,273.10,273.28,269.92,269.92,283280000,134.96
1989-01-20,272.42,272.50,271.13,271.66,332240000,135.83
1989-01-19,272.19,273.24,271.44,272.42,384060000,136.21
1989-01-18,269.01,272.40,267.98,272.23,374900000,136.12
1989-01-17,269.61,269.72,268.51,269.01,287860000,134.51
1989-01-16,269.35,270.59,269.17,269.61,234760000,134.80
1989-01-13,268.90,269.86,268.34,269.35,264640000,134.68
1989-01-12,267.44,270.43,267.39,268.90,366000000,134.45
1989-01-11,265.67,267.44,265.36,267.44,297900000,133.72
1989-01-10,266.46,267.04,264.59,265.67,280840000,132.84
1989-01-09,266.21,267.16,265.72,266.46,326360000,133.23
1989-01-06,265.54,267.79,265.54,266.21,322660000,133.10
1989-01-05,264.97,267.11,264.97,265.54,348080000,132.77
1989-01-04,261.02,265.30,261.02,264.97,299400000,132.49
1989-01-03,263.86,263.86,259.66,261.02,257000000,130.51
1988-12-30,266.29,266.56,263.86,263.86,254420000,131.93
1988-12-29,264.08,266.34,264.07,266.30,262580000,133.15
1988-12-28,263.95,264.72,263.29,264.08,221260000,132.04
1988-12-27,264.93,265.40,263.86,263.95,174980000,131.98
1988-12-23,264.24,265.22,264.23,264.93,163520000,132.46
1988-12-22,264.89,265.63,264.24,264.24,301020000,132.12
1988-12-21,265.07,265.49,263.61,264.89,294500000,132.45
1988-12-20,266.47,268.24,265.06,265.07,322180000,132.54
1988-12-19,263.45,266.81,262.88,266.47,324500000,133.24
1988-12-16,262.16,263.76,262.16,263.45,392960000,131.73
1988-12-15,262.59,263.01,261.30,262.16,273640000,131.08
1988-12-14,264.63,264.63,261.77,262.59,264700000,131.29
1988-12-13,263.22,264.63,261.29,264.63,264680000,132.32
1988-12-12,263.64,265.58,263.21,263.22,248320000,131.61
1988-12-09,262.92,264.37,262.73,263.64,267540000,131.82
1988-12-08,264.86,264.86,262.89,262.92,248300000,131.46
1988-12-07,264.48,265.97,264.17,264.86,296720000,132.43
1988-12-06,261.43,264.67,261.11,264.48,316680000,132.24
1988-12-05,261.43,262.11,257.87,261.43,289320000,130.71
1988-12-02,258.87,258.89,256.63,257.87,249220000,128.93
1988-12-01,260.26,260.26,258.89,258.89,258760000,129.45
1988-11-30,258.01,260.99,257.91,260.26,315620000,130.13
1988-11-29,255.64,258.44,255.16,258.00,254840000,129.00
1988-11-28,253.66,256.14,253.65,255.64,246960000,127.82
1988-11-25,255.83,255.85,253.19,253.68,144180000,126.84
1988-11-23,254.34,256.69,254.34,255.85,224020000,127.93
1988-11-22,252.91,255.07,252.17,254.34,254000000,127.17
1988-11-21,252.80,252.92,249.85,252.92,240860000,126.46
1988-11-18,250.95,253.18,250.93,252.80,238640000,126.40
1988-11-17,250.61,251.69,249.56,250.93,282560000,125.46
1988-11-16,255.11,255.15,248.44,249.56,323420000,124.78
1988-11-15,254.37,255.49,254.37,255.09,230340000,127.54
1988-11-14,254.27,255.62,253.24,254.37,285800000,127.18
1988-11-11,260.03,260.04,254.27,254.27,271000000,127.14
1988-11-10,259.84,260.95,259.42,260.04,257840000,130.02
1988-11-09,260.99,261.18,258.53,259.85,306280000,129.93
1988-11-08,260.10,261.99,260.04,261.18,283320000,130.59
1988-11-07,261.87,261.87,259.41,260.04,267740000,130.02
1988-11-04,264.74,264.74,261.87,261.87,287160000,130.93
1988-11-03,264.66,266.07,264.62,264.74,305960000,132.37
1988-11-02,264.50,265.08,262.61,264.66,322600000,132.33
1988-11-01,264.23,265.16,263.53,264.50,302500000,132.25
1988-10-31,263.84,265.52,262.43,264.23,286920000,132.12
1988-10-28,262.35,264.73,262.22,263.84,292600000,131.92
1988-10-27,265.57,265.73,260.93,262.22,393080000,131.11
1988-10-26,267.20,267.30,265.16,265.73,363100000,132.87
1988-10-25,266.60,267.69,266.40,267.21,310380000,133.60
1988-10-24,268.15,268.46,266.59,266.60,341180000,133.30
1988-10-21,268.02,268.15,265.65,268.15,390820000,134.07
1988-10-20,260.58,268.02,260.47,268.02,379160000,134.01
1988-10-19,263.45,264.40,257.84,260.58,372700000,130.29
1988-10-18,260.72,263.48,260.25,263.38,325000000,131.69
1988-10-17,259.57,260.87,258.99,260.55,238580000,130.27
1988-10-14,259.38,261.33,258.13,259.60,320480000,129.80
1988-10-13,258.42,260.25,257.91,259.29,309060000,129.65
1988-10-12,262.00,262.18,257.52,258.44,309680000,129.22
1988-10-11,262.30,262.36,260.65,262.18,281800000,131.09
1988-10-10,261.73,262.77,260.94,262.36,249320000,131.18
1988-10-07,256.18,261.91,256.15,261.74,432780000,130.87
1988-10-06,255.99,256.34,255.34,256.15,307120000,128.07
1988-10-05,255.30,256.59,254.37,256.00,350260000,128.00
1988-10-04,256.41,256.67,255.05,255.29,315520000,127.64
1988-10-03,256.94,256.94,254.05,256.51,260760000,128.26
1988-09-30,257.71,259.81,256.60,256.93,351500000,128.46
1988-09-29,254.26,258.20,254.24,257.82,311580000,128.91
1988-09-28,253.62,254.42,253.17,254.24,227440000,127.12
1988-09-27,254.29,254.69,253.18,253.68,226020000,126.84
1988-09-26,255.18,255.26,253.85,254.28,232840000,127.14
1988-09-23,253.86,255.69,253.15,255.26,290200000,127.63
1988-09-22,255.33,255.66,253.15,253.89,301340000,126.94
1988-09-21,255.21,255.90,254.73,255.32,254800000,127.66
1988-09-20,254.35,255.76,254.19,255.17,284440000,127.58
1988-09-19,256.87,256.93,253.19,254.44,271540000,127.22
1988-09-16,254.19,257.48,253.49,256.93,422220000,128.46
1988-09-15,255.42,256.03,254.03,254.21,322420000,127.11
1988-09-14,253.59,255.85,253.47,255.53,354440000,127.76
1988-09-13,252.97,253.58,251.79,253.58,324980000,126.79
1988-09-12,253.09,254.30,252.74,253.06,229760000,126.53
1988-09-09,251.81,254.77,249.69,253.06,283080000,126.53
1988-09-08,251.85,252.83,250.92,251.83,298760000,125.92
1988-09-07,252.18,253.36,251.07,251.85,279180000,125.93
1988-09-06,251.06,252.43,250.91,252.12,244500000,126.06
1988-09-02,245.06,251.71,245.06,251.24,319680000,125.62
1988-09-01,248.14,248.14,243.90,245.06,288180000,122.53
1988-08-31,249.55,250.92,248.05,248.14,260960000,124.07
1988-08-30,249.59,250.39,248.67,249.55,217440000,124.78
1988-08-29,246.95,249.96,246.95,249.59,198560000,124.79
1988-08-26,246.13,247.30,245.70,246.95,178480000,123.47
1988-08-25,247.83,247.83,244.53,246.13,255280000,123.07
1988-08-24,243.58,247.83,243.56,247.83,255600000,123.92
1988-08-23,243.13,244.39,242.89,243.60,239080000,121.80
1988-08-22,245.74,246.95,243.11,243.12,244500000,121.56
1988-08-19,248.35,249.67,245.74,245.74,244740000,122.87
1988-08-18,248.68,250.36,248.29,248.34,279640000,124.17
1988-08-17,247.94,249.63,246.53,248.68,339000000,124.34
1988-08-16,246.82,250.72,245.66,247.95,325580000,123.97
1988-08-15,250.69,250.69,246.84,246.85,257120000,123.43
1988-08-12,250.85,251.24,249.45,250.69,353920000,125.35
1988-08-11,249.95,251.00,248.42,250.93,346000000,125.46
1988-08-10,254.29,254.30,249.17,249.91,401900000,124.96
1988-08-09,257.68,257.87,252.88,254.30,401420000,127.15
1988-08-08,258.67,260.33,257.56,257.66,297600000,128.83
1988-08-05,259.13,259.48,257.66,258.67,226800000,129.34
1988-08-04,261.10,262.13,259.33,259.48,314480000,129.74
1988-08-03,260.34,261.55,259.40,261.09,407180000,130.54
1988-08-02,260.72,262.42,258.96,260.37,333320000,130.18
1988-08-01,260.53,261.27,259.77,260.71,276340000,130.35
1988-07-29,254.98,260.53,254.93,260.48,384680000,130.24
1988-07-28,250.96,255.59,250.96,254.93,309140000,127.46
1988-07-27,253.73,254.50,250.93,250.97,271780000,125.49
1988-07-26,253.22,254.68,252.83,253.73,243920000,126.86
1988-07-25,251.19,253.54,250.84,253.21,430280000,126.61
1988-07-22,254.23,254.30,250.86,251.20,297760000,125.60
1988-07-21,257.61,257.73,254.26,254.26,298920000,127.13
1988-07-20,256.55,258.09,256.36,257.73,303980000,128.87
1988-07-19,258.56,259.55,254.93,256.53,288220000,128.26
1988-07-18,260.22,260.22,256.81,258.55,312420000,129.27
1988-07-15,257.51,260.41,256.96,260.24,399420000,130.12
1988-07-14,256.30,258.10,255.63,257.54,344820000,128.77
1988-07-13,255.48,256.81,253.15,256.38,437860000,128.19
1988-07-12,258.42,258.49,254.64,255.47,323300000,127.74
1988-07-11,257.85,259.37,257.72,258.40,246600000,129.20
1988-07-08,259.97,260.51,257.57,257.81,272140000,128.90
1988-07-07,259.84,260.24,257.26,259.98,312200000,129.99
1988-07-06,263.92,264.46,257.61,259.84,379260000,129.92
1988-07-05,259.84,263.94,258.64,263.92,343580000,131.96
1988-07-01,261.64,261.92,258.73,259.93,476660000,129.96
1988-06-30,259.24,261.68,259.15,261.65,454820000,130.82
1988-06-29,260.23,261.25,257.70,259.20,319180000,129.60
1988-06-28,256.45,260.72,256.45,260.21,304740000,130.10
1988-06-27,260.97,261.00,256.30,256.45,528820000,128.23
1988-06-24,262.25,262.55,260.63,260.96,359760000,130.48
1988-06-23,263.07,263.47,261.64,262.29,371540000,131.15
1988-06-22,259.25,264.68,259.16,263.12,435020000,131.56
1988-06-21,256.60,259.16,255.05,259.16,310120000,129.58
1988-06-20,258.96,258.99,256.10,256.61,233500000,128.30
1988-06-17,256.74,258.99,254.61,258.99,687840000,129.49
1988-06-16,261.14,261.15,255.44,256.71,323100000,128.35
1988-06-15,261.16,261.20,259.59,261.15,300520000,130.57
1988-06-14,258.09,262.98,258.04,261.20,454300000,130.60
1988-06-13,257.96,258.59,257.03,258.04,250620000,129.02
1988-06-10,257.13,260.14,257.12,257.95,311420000,128.98
1988-06-09,258.58,259.66,257.12,257.12,470320000,128.56
1988-06-08,252.00,259.16,252.00,258.63,620060000,129.32
1988-06-07,253.73,253.98,251.59,252.00,337420000,126.00
1988-06-06,253.05,253.74,251.32,253.74,304920000,126.87
1988-06-03,252.04,253.83,250.81,253.06,379200000,126.53
1988-06-02,253.76,253.95,250.79,252.03,387080000,126.01
1988-06-01,249.81,254.75,249.66,253.77,469120000,126.89
1988-05-31,240.72,249.81,240.72,249.81,495220000,124.90
1988-05-27,241.95,241.96,240.02,240.72,267180000,120.36
1988-05-26,241.76,242.82,241.39,241.96,328520000,120.98
1988-05-25,241.59,243.40,241.55,241.79,276620000,120.89
1988-05-24,239.51,241.55,239.33,241.55,279860000,120.78
1988-05-23,241.58,241.64,238.58,239.52,205280000,119.76
1988-05-20,241.33,242.28,240.27,241.64,241200000,120.82
1988-05-19,239.10,241.26,236.93,241.26,330320000,120.63
1988-05-18,243.46,243.64,238.20,239.06,418840000,119.53
1988-05-17,246.41,248.08,243.27,243.38,267700000,121.69
1988-05-16,244.34,246.42,243.58,246.42,310020000,123.21
1988-05-13,241.16,244.39,241.15,244.39,294480000,122.19
1988-05-12,240.75,242.38,240.70,241.15,287760000,120.57
1988-05-11,244.71,244.73,239.82,240.70,353440000,120.35
1988-05-10,243.47,245.33,242.98,244.73,262400000,122.36
1988-05-09,244.08,244.84,242.31,243.48,332640000,121.74
1988-05-06,245.53,247.08,243.60,244.10,258160000,122.05
1988-05-05,247.15,247.18,244.83,245.52,343680000,122.76
1988-05-04,250.30,250.52,247.15,247.15,282640000,123.57
1988-05-03,248.50,250.98,248.50,250.27,353840000,125.14
1988-05-02,247.75,248.68,247.02,248.54,272940000,124.27
1988-04-29,248.75,248.84,246.37,247.73,271240000,123.86
1988-04-28,250.14,250.17,248.37,248.77,257360000,124.39
1988-04-27,250.38,251.52,249.76,250.17,267620000,125.08
1988-04-26,249.43,251.67,248.55,250.37,304600000,125.18
1988-04-25,246.68,250.12,246.57,249.44,313900000,124.72
1988-04-22,242.89,247.67,242.86,246.57,305040000,123.29
1988-04-21,242.36,246.84,240.76,242.86,336880000,121.43
1988-04-20,243.63,244.49,242.35,242.35,295180000,121.18
1988-04-19,245.10,248.73,243.63,243.65,323820000,121.82
1988-04-18,246.38,246.42,244.20,245.09,289300000,122.54
1988-04-15,245.29,246.75,241.95,246.42,468320000,123.21
1988-04-14,257.62,257.62,244.87,245.30,423620000,122.65
1988-04-13,256.88,257.64,254.58,257.60,370240000,128.80
1988-04-12,255.54,257.63,255.28,256.96,292800000,128.48
1988-04-11,254.84,256.10,254.13,255.81,292740000,127.90
1988-04-08,251.34,255.76,251.34,254.84,338600000,127.42
1988-04-07,250.98,253.04,250.63,251.35,355680000,125.68
1988-04-06,243.28,251.05,242.80,251.00,379520000,125.50
1988-04-05,240.93,243.31,240.72,243.30,270580000,121.65
1988-04-04,243.37,244.00,240.41,240.95,364480000,120.47
1988-03-31,242.29,244.10,240.52,243.39,279740000,121.69
1988-03-30,244.74,246.02,242.17,242.32,303620000,121.16
1988-03-29,243.35,245.94,243.33,244.73,305380000,122.36
1988-03-28,242.91,243.72,240.72,243.33,285640000,121.67
1988-03-25,248.47,248.48,242.89,243.00,326340000,121.50
1988-03-24,253.69,253.77,247.34,248.48,369820000,124.24
1988-03-23,254.33,254.93,253.03,253.77,334740000,126.89
1988-03-22,254.71,255.56,253.45,254.34,284000000,127.17
1988-03-21,256.81,256.81,253.23,254.72,257660000,127.36
1988-03-18,258.09,258.66,255.50,256.82,491500000,128.41
1988-03-17,255.58,258.09,254.93,258.09,423840000,129.04
1988-03-16,252.91,255.57,251.33,255.57,307180000,127.79
1988-03-15,253.52,253.57,251.54,252.95,266340000,126.47
1988-03-14,251.60,253.57,251.05,253.57,263780000,126.79
1988-03-11,250.44,251.55,247.80,251.55,400040000,125.78
1988-03-10,255.43,255.81,250.27,250.41,394520000,125.21
1988-03-09,256.24,257.25,255.14,255.47,421800000,127.74
1988-03-08,254.15,256.56,254.15,256.18,475360000,128.09
1988-03-07,254.05,254.56,252.72,254.15,305960000,127.07
1988-03-04,254.71,255.47,251.43,254.07,402820000,127.04
1988-03-03,255.85,255.85,253.69,254.72,406620000,127.36
1988-03-02,254.95,256.61,254.65,255.85,399260000,127.93
1988-03-01,255.44,255.94,252.96,254.91,399980000,127.46
1988-02-29,249.48,255.44,249.48,255.44,472100000,127.72
1988-02-26,248.83,249.97,248.42,249.48,316120000,124.74
1988-02-25,252.07,255.46,248.48,248.90,426980000,124.45
1988-02-24,252.81,253.99,251.46,252.06,425460000,126.03
1988-02-23,253.80,253.98,250.74,252.81,384520000,126.40
1988-02-22,250.33,254.48,249.02,253.79,357860000,126.89
1988-02-19,246.23,250.36,245.80,250.36,360600000,125.18
1988-02-18,248.25,248.40,245.24,246.37,302860000,123.18
1988-02-17,247.87,249.79,245.86,248.28,353660000,124.14
1988-02-16,245.41,247.84,244.27,247.83,270760000,123.92
1988-02-12,243.85,246.74,243.63,245.43,354380000,122.71
1988-02-11,244.60,245.78,242.84,243.84,401520000,121.92
1988-02-10,239.54,244.91,239.51,244.63,375960000,122.32
1988-02-09,236.39,239.52,235.99,239.51,324700000,119.75
1988-02-08,237.97,238.04,235.07,236.36,337700000,118.18
1988-02-05,240.09,241.63,237.95,238.04,322620000,119.02
1988-02-04,240.23,240.78,238.16,240.13,372980000,120.07
1988-02-03,243.71,245.39,238.36,240.18,474540000,120.09
1988-02-02,243.31,244.53,241.19,243.75,329840000,121.88
1988-02-01,245.86,247.24,243.24,243.29,421320000,121.64
1988-01-29,242.27,245.76,241.30,245.76,423760000,122.88
1988-01-28,238.53,242.92,238.46,242.28,332860000,121.14
1988-01-27,239.26,242.51,237.53,238.46,352720000,119.23
1988-01-26,242.50,242.52,238.57,239.22,276760000,119.61
1988-01-25,236.98,243.02,236.98,242.52,550500000,121.26
1988-01-22,233.70,237.03,233.70,237.03,294100000,118.51
1988-01-21,232.47,235.09,230.11,233.70,316160000,116.85
1988-01-20,239.86,239.89,231.08,232.45,363320000,116.22
1988-01-19,243.86,244.16,239.68,239.89,307100000,119.94
1988-01-18,244.62,245.10,241.72,243.92,270200000,121.96
1988-01-15,237.30,245.32,237.20,244.63,395880000,122.32
1988-01-14,237.00,238.61,234.83,237.20,281140000,118.60
1988-01-13,236.85,241.24,232.58,236.99,308040000,118.50
1988-01-12,239.16,239.27,231.56,236.87,331460000,118.43
1988-01-11,233.88,239.27,231.82,239.27,317960000,119.64
1988-01-08,252.48,252.48,233.05,233.89,394600000,116.94
1988-01-07,250.25,253.13,247.59,252.47,350720000,126.24
1988-01-06,250.31,251.58,248.63,250.24,339460000,125.12
1988-01-05,248.05,253.72,248.05,250.31,419040000,125.15
1988-01-04,238.26,248.52,238.26,248.06,363620000,124.03
1987-12-31,240.25,240.27,236.71,238.26,340280000,119.13
1987-12-30,236.89,240.65,236.81,240.27,298460000,120.14
1987-12-29,237.89,238.56,236.67,236.81,223160000,118.40
1987-12-28,244.60,244.65,236.64,237.92,262440000,118.96
1987-12-24,246.23,246.23,244.07,244.65,217600000,122.32
1987-12-23,243.22,246.81,243.21,246.23,406220000,123.11
1987-12-22,243.28,243.69,240.29,243.22,385300000,121.61
1987-12-21,242.74,244.56,242.05,243.25,323580000,121.62
1987-12-18,236.19,242.75,236.19,242.75,552440000,121.38
1987-12-17,241.94,242.35,236.11,236.16,383560000,118.08
1987-12-16,236.68,241.95,236.32,241.95,387640000,120.97
1987-12-15,235.98,239.48,234.90,236.68,429940000,118.34
1987-12-14,228.73,236.27,228.60,235.98,375360000,117.99
1987-12-11,227.12,229.55,226.85,228.76,303360000,114.38
1987-12-10,232.81,234.36,227.07,227.07,377920000,113.54
1987-12-09,228.81,234.14,227.51,232.83,462860000,116.42
1987-12-08,222.67,228.81,222.25,228.81,454620000,114.40
1987-12-07,217.26,222.64,217.18,222.64,293320000,111.32
1987-12-04,217.99,219.13,214.13,217.18,369600000,108.59
1987-12-03,226.65,227.37,218.03,218.03,408320000,109.01
1987-12-02,225.30,228.05,223.29,226.67,297780000,113.33
1987-12-01,223.96,227.82,223.88,225.26,299740000,112.63
1987-11-30,233.70,233.72,219.32,223.88,537820000,111.94
1987-11-27,238.05,238.07,233.72,233.72,172720000,116.86
1987-11-25,240.98,241.04,238.01,238.01,279560000,119.00
1987-11-24,237.92,242.94,237.88,240.97,399040000,120.49
1987-11-23,237.75,237.92,235.98,237.88,286320000,118.94
1987-11-20,234.24,237.75,229.99,237.75,378340000,118.88
1987-11-19,240.54,240.64,234.19,234.46,314280000,117.23
1987-11-18,237.76,240.64,234.90,240.64,316520000,120.32
1987-11-17,242.00,242.00,235.48,237.75,296480000,118.88
1987-11-16,241.24,245.14,239.67,241.99,328680000,121.00
1987-11-13,243.56,244.56,241.20,241.20,349840000,120.60
1987-11-12,236.64,244.99,236.51,243.55,412560000,121.78
1987-11-11,234.05,238.51,234.01,236.52,295700000,118.26
1987-11-10,237.38,237.58,231.93,234.01,368620000,117.00
1987-11-09,244.29,244.30,237.02,237.40,321380000,118.70
1987-11-06,248.75,251.53,243.31,244.30,456580000,122.15
1987-11-05,243.76,250.88,242.48,248.76,452000000,124.38
1987-11-04,246.67,246.67,241.63,244.02,405000000,122.01
1987-11-03,252.05,252.05,238.44,246.67,455600000,123.33
1987-11-02,248.11,252.17,244.99,252.05,352000000,126.03
1987-10-30,242.43,251.89,242.25,248.22,606800000,124.11
1987-10-29,231.72,244.86,231.71,242.25,516200000,121.12
1987-10-28,231.47,242.12,223.67,231.71,558800000,115.86
1987-10-27,223.71,234.83,223.64,231.47,520400000,115.74
1987-10-26,243.35,243.77,223.39,223.64,617600000,111.82
1987-10-23,243.75,247.20,237.73,243.77,491200000,121.89
1987-10-22,253.41,253.64,237.26,243.75,784400000,121.88
1987-10-21,232.89,257.25,232.83,253.64,899200000,126.82
1987-10-20,216.65,240.33,211.70,232.90,1216200000,116.45
1987-10-19,274.13,274.13,216.12,216.12,1208600000,108.06
1987-10-16,290.22,291.49,273.52,274.13,677000000,137.07
1987-10-15,297.06,297.96,290.08,290.08,526400000,145.04
1987-10-14,307.36,307.36,297.04,297.06,414800000,148.53
1987-10-13,302.48,307.37,302.48,307.36,345800000,153.68
1987-10-12,303.15,304.38,299.00,302.48,283800000,151.24
1987-10-09,307.07,308.20,303.12,303.15,316600000,151.57
1987-10-08,311.05,311.94,304.41,307.07,397400000,153.54
1987-10-07,311.70,312.02,307.66,311.05,372600000,155.52
1987-10-06,321.63,321.63,311.66,311.70,351200000,155.85
1987-10-05,321.64,322.33,319.21,321.63,319400000,160.82
1987-10-02,320.74,322.74,320.18,321.64,378200000,160.82
